Date,Price
2021-04-09,129.78833
2021-04-12,128.070801
2021-04-13,131.183777
2021-04-14,128.841766
2021-04-15,131.25209
2021-04-16,130.920303
2021-04-19,131.583878
2021-04-20,129.895691
2021-04-21,130.27623
2021-04-22,128.753922
2021-04-23,131.076462
2021-04-26,131.466782
2021-04-27,131.144745
2021-04-28,130.354309
2021-04-29,130.256683
2021-04-30,128.285507
2021-05-03,129.339417
2021-05-04,124.76268
2021-05-05,125.006668
2021-05-06,126.607056
2021-05-07,127.281548
2021-05-10,123.997101
2021-05-11,123.078232
2021-05-12,120.00885
2021-05-13,122.159378
2021-05-14,124.583588
2021-05-17,123.430122
2021-05-18,122.042068
2021-05-19,121.885681
2021-05-20,124.446732
2021-05-21,122.609009
2021-05-24,124.241463
2021-05-25,124.045967
2021-05-26,123.997101
2021-05-27,122.46241
2021-05-28,121.807449
2021-06-01,121.484894
2021-06-02,122.247337
2021-06-03,120.761551
2021-06-04,123.058693
2021-06-07,123.068451
2021-06-08,123.889565
2021-06-09,124.270798
2021-06-10,123.273727
2021-06-11,124.485847
2021-06-14,127.54541
2021-06-15,126.724342
2021-06-16,127.22287
2021-06-17,128.826019
2021-06-18,127.525909
2021-06-21,129.324493
2021-06-22,130.966721
2021-06-23,130.693024
2021-06-24,130.409576
2021-06-25,130.116302
2021-06-28,131.748764
2021-06-29,133.263916
2021-06-30,133.8797
2021-07-01,134.182739
2021-07-02,136.812256
2021-07-06,138.825912
2021-07-07,141.318558
2021-07-08,140.018478
2021-07-09,141.846405
2021-07-12,141.250122
2021-07-13,142.364517
2021-07-14,145.795532
2021-07-15,145.140625
2021-07-16,143.09761
2021-07-19,139.246231
2021-07-20,142.863022
2021-07-21,142.129898
2021-07-22,143.498428
2021-07-23,145.218826
2021-07-26,145.63913
2021-07-27,143.46907
2021-07-28,141.71933
2021-07-29,142.364517
2021-07-30,142.579559
2021-08-02,142.247177
2021-08-03,144.045822
2021-08-04,143.645035
2021-08-05,143.752533
2021-08-06,143.067276
2021-08-09,143.018311
2021-08-10,142.53862
2021-08-11,142.793182
2021-08-12,145.75946
2021-08-13,145.965057
2021-08-16,147.942581
2021-08-17,147.032135
2021-08-18,143.282639
2021-08-19,143.615509
2021-08-20,145.074203
2021-08-23,146.562225
2021-08-24,146.474106
2021-08-25,145.240616
2021-08-26,144.437851
2021-08-27,145.475586
2021-08-30,149.900543
2021-08-31,148.637634
2021-09-01,149.303375
2021-09-02,150.419388
2021-09-03,151.055695
2021-09-07,153.395447
2021-09-08,151.848648
2021-09-09,150.830536
2021-09-10,145.837784
2021-09-13,146.405594
2021-09-14,145.005646
2021-09-15,145.8965
2021-09-16,145.66156
2021-09-17,142.988968
2021-09-20,139.934586
2021-09-21,140.414246
2021-09-22,142.783356
2021-09-23,143.742767
2021-09-24,143.830887
2021-09-27,142.313461
2021-09-28,138.926239
2021-09-29,139.826874
2021-09-30,138.524841
2021-10-01,139.650665
2021-10-04,136.214447
2021-10-05,138.143066
2021-10-06,139.014343
2021-10-07,140.277206
2021-10-08,139.895386
2021-10-11,139.807281
2021-10-12,138.534653
2021-10-13,137.947266
2021-10-14,140.737335
2021-10-15,141.794617
2021-10-18,143.468674
2021-10-19,145.632202
2021-10-20,146.121643
2021-10-21,146.337051
2021-10-22,145.56366
2021-10-25,145.514694
2021-10-26,146.180405
2021-10-27,145.720322
2021-10-28,149.362076
2021-10-29,146.650299
2021-11-01,145.828003
2021-11-02,146.865723
2021-11-03,148.304764
2021-11-04,147.78595
2021-11-05,148.315323
2021-11-08,147.491821
2021-11-09,147.854553
2021-11-10,145.021179
2021-11-11,144.972183
2021-11-12,147.050659
2021-11-15,147.060425
2021-11-16,148.040833
2021-11-17,150.48204
2021-11-18,154.776215
2021-11-19,157.403671
2021-11-22,157.864487
2021-11-23,158.246841
2021-11-24,158.766449
2021-11-26,153.736984
2021-11-29,157.099762
2021-11-30,162.060593
2021-12-01,161.541
2021-12-02,160.550766
2021-12-03,158.668411
2021-12-06,162.0802
2021-12-07,167.825378
2021-12-08,171.648926
2021-12-09,171.13913
2021-12-10,175.933289
2021-12-13,172.296021
2021-12-14,170.91362
2021-12-15,175.78624
2021-12-16,168.884186
2021-12-17,167.786148
2021-12-20,166.423416
2021-12-21,169.599899
2021-12-22,172.197968
2021-12-23,172.825439
2021-12-27,176.796066
2021-12-28,175.776428
2021-12-29,175.864655
2021-12-30,174.707809
2021-12-31,174.090149
2022-01-03,178.44313
2022-01-04,176.178421
2022-01-05,171.492065
2022-01-06,168.629318
2022-01-07,168.79599
2022-01-10,168.815552
2022-01-11,171.648926
2022-01-12,172.090134
2022-01-13,168.815552
2022-01-14,169.678345
2022-01-18,166.472366
2022-01-19,162.972382
2022-01-20,161.286072
2022-01-21,159.227264
2022-01-24,158.452698
2022-01-25,156.648788
2022-01-26,156.560562
2022-01-27,156.099731
2022-01-28,166.992004
2022-01-31,171.354813
2022-02-01,171.188171
2022-02-02,172.394058
2022-02-03,169.511658
2022-02-04,169.226974
2022-02-07,168.510391
2022-02-08,171.622223
2022-02-09,173.045624
2022-02-10,168.961929
2022-02-11,165.545807
2022-02-14,165.781403
2022-02-15,169.619644
2022-02-16,169.384048
2022-02-17,165.781403
2022-02-18,164.230392
2022-02-22,161.305054
2022-02-23,157.133041
2022-02-24,159.754059
2022-02-25,161.825333
2022-02-28,162.090363
2022-03-01,160.205612
2022-03-02,163.503937
2022-03-03,163.180023
2022-03-04,160.176147
2022-03-07,156.377167
2022-03-08,154.55127
2022-03-09,159.960205
2022-03-10,155.611481
2022-03-11,151.890976
2022-03-14,147.856445
2022-03-15,152.244431
2022-03-16,156.66185
2022-03-17,157.672958
2022-03-18,160.971268
2022-03-21,162.345596
2022-03-22,165.722504
2022-03-23,167.086975
2022-03-24,170.876205
2022-03-25,171.514267
2022-03-28,172.378082
2022-03-29,175.676453
2022-03-30,174.508255
2022-03-31,171.406281
2022-04-01,171.111755
2022-04-04,175.16597
2022-04-05,171.847977
2022-04-06,168.677246
2022-04-07,168.981567
2022-04-08,166.969208
2022-04-11,162.708847
2022-04-12,164.583771
2022-04-13,167.273483
2022-04-14,162.257248
2022-04-18,162.041306
2022-04-19,164.328522
2022-04-20,164.161667
2022-04-21,163.366516
2022-04-22,158.821442
2022-04-25,159.891464
2022-04-26,153.923065
2022-04-27,153.697281
2022-04-28,160.637527
2022-04-29,154.757431
2022-05-02,155.061752
2022-05-03,156.553894
2022-05-04,162.973862
2022-05-05,153.893616
2022-05-06,154.621078
2022-05-09,149.489319
2022-05-10,151.897888
2022-05-11,144.023315
2022-05-12,140.149918
2022-05-13,144.623016
2022-05-16,143.079529
2022-05-17,146.71698
2022-05-18,138.439346
2022-05-19,135.027969
2022-05-20,135.263931
2022-05-23,140.690628
2022-05-24,137.987122
2022-05-25,138.144409
2022-05-26,141.349258
2022-05-27,147.110199
2022-05-31,146.32373
2022-06-01,146.195969
2022-06-02,148.653671
2022-06-03,142.922272
2022-06-06,143.669388
2022-06-07,146.195969
2022-06-08,145.458618
2022-06-09,140.228561
2022-06-10,134.811752
2022-06-13,129.650482
2022-06-14,130.515594
2022-06-15,133.140457
2022-06-16,127.861229
2022-06-17,129.335876
2022-06-21,133.572998
2022-06-22,133.061829
2022-06-23,135.932465
2022-06-24,139.265167
2022-06-27,139.265167
2022-06-28,135.116486
2022-06-29,136.87619
2022-06-30,134.408646
2022-07-01,136.581268
2022-07-05,139.166824
2022-07-06,140.503845
2022-07-07,143.875854
2022-07-08,144.554214
2022-07-11,142.420853
2022-07-12,143.39415
2022-07-13,143.030426
2022-07-14,145.960037
2022-07-15,147.631256
2022-07-18,144.583694
2022-07-19,148.447235
2022-07-20,150.452759
2022-07-21,152.723709
2022-07-22,151.485016
2022-07-25,150.364288
2022-07-26,149.037079
2022-07-27,154.139359
2022-07-28,154.68988
2022-07-29,159.76268
2022-08-01,158.779556
2022-08-02,157.304947
2022-08-03,163.321457
2022-08-04,163.006836
2022-08-05,162.780457
2022-08-08,162.307861
2022-08-09,162.357117
2022-08-10,166.610001
2022-08-11,165.871674
2022-08-12,169.425552
2022-08-15,170.498581
2022-08-16,170.341064
2022-08-17,171.837448
2022-08-18,171.44368
2022-08-19,168.854599
2022-08-22,164.965958
2022-08-23,164.631256
2022-08-24,164.926559
2022-08-25,167.387711
2022-08-26,161.077347
2022-08-29,158.872131
2022-08-30,156.440491
2022-08-31,154.776779
2022-09-01,155.50528
2022-09-02,153.388687
2022-09-06,152.128571
2022-09-07,153.536377
2022-09-08,152.059677
2022-09-09,154.924469
2022-09-12,160.890259
2022-09-13,151.449326
2022-09-14,152.896439
2022-09-15,150.002136
2022-09-16,148.358078
2022-09-19,152.079361
2022-09-20,154.461746
2022-09-21,151.331177
2022-09-22,150.366409
2022-09-23,148.092316
2022-09-26,148.427002
2022-09-27,149.401611
2022-09-28,147.511475
2022-09-29,140.265839
2022-09-30,136.052353
2022-10-03,140.236282
2022-10-04,143.829575
2022-10-05,144.124939
2022-10-06,143.170013
2022-10-07,137.912979
2022-10-10,138.237823
2022-10-11,136.820221
2022-10-12,136.19017
2022-10-13,140.767914
2022-10-14,136.229568
2022-10-17,140.196915
2022-10-18,141.516113
2022-10-19,141.62439
2022-10-20,141.161713
2022-10-21,144.981415
2022-10-24,147.127518
2022-10-25,149.97261
2022-10-26,147.029083
2022-10-27,142.549805
2022-10-28,153.319763
2022-10-31,150.957092
2022-11-01,148.308884
2022-11-02,142.776215
2022-11-03,136.721771
2022-11-04,136.455521
2022-11-07,136.988037
2022-11-08,137.559982
2022-11-09,132.994339
2022-11-10,144.827469
2022-11-11,147.618103
2022-11-14,146.21785
2022-11-15,147.9534
2022-11-16,146.720779
2022-11-17,148.623947
2022-11-18,149.185989
2022-11-21,145.951614
2022-11-22,148.091446
2022-11-23,148.969055
2022-11-25,146.050247
2022-11-28,142.214325
2022-11-29,139.206757
2022-11-30,145.971359
2022-12-01,146.247452
2022-12-02,145.754395
2022-12-05,144.590805
2022-12-06,140.922531
2022-12-07,138.97995
2022-12-08,140.666138
2022-12-09,140.182968
2022-12-12,142.480591
2022-12-13,143.44693
2022-12-14,141.218384
2022-12-15,134.601669
2022-12-16,132.639374
2022-12-19,130.529114
2022-12-20,130.460098
2022-12-21,133.566269
2022-12-22,130.391068
2022-12-23,130.02623
2022-12-27,128.221649
2022-12-28,124.287155
2022-12-29,127.80751
2022-12-30,128.123047
2023-01-03,123.33065
2023-01-04,124.602699
2023-01-05,123.281334
2023-01-06,127.817352
2023-01-09,128.339996
2023-01-10,128.911926
2023-01-11,131.63353
2023-01-12,131.554657
2023-01-13,132.885895
2023-01-17,134.049454
2023-01-18,133.32962
2023-01-19,133.388809
2023-01-20,135.952652
2023-01-23,139.147568
2023-01-24,140.547836
2023-01-25,139.887161
2023-01-26,141.957947
2023-01-27,143.900543
2023-01-30,141.011322
2023-01-31,142.28334
2023-02-01,143.407516
2023-02-02,148.722534
2023-02-03,152.351349
2023-02-06,149.619888
2023-02-07,152.499268
2023-02-08,149.80722
2023-02-09,148.771851
2023-02-10,149.137253
2023-02-13,151.942047
2023-02-14,151.300095
2023-02-15,153.403702
2023-02-16,151.803772
2023-02-17,150.658157
2023-02-21,146.638626
2023-02-22,147.063278
2023-02-23,147.547211
2023-02-24,144.89061
2023-02-27,146.085556
2023-02-28,145.581894
2023-03-01,143.507935
2023-03-02,144.100525
2023-03-03,149.157013
2023-03-06,151.922287
2023-03-07,149.719955
2023-03-08,150.974197
2023-03-09,148.722443
2023-03-10,146.658401
2023-03-13,148.603958
2023-03-14,150.697662
2023-03-15,151.092712
2023-03-16,153.917221
2023-03-17,153.077774
2023-03-20,155.448013
2023-03-21,157.304703
2023-03-22,155.872696
2023-03-23,156.959015
2023-03-24,158.262665
2023-03-27,156.317093
2023-03-28,155.694916
2023-03-29,158.77623
2023-03-30,160.346512
2023-03-31,162.854996
2023-04-03,164.109253
2023-04-04,163.575958
2023-04-05,161.729141
2023-04-06,162.617981
2023-04-10,160.020615
2023-04-11,158.805878
2023-04-12,158.114502
2023-04-13,163.506805
2023-04-14,163.161163
2023-04-17,163.180908
2023-04-18,164.405533
2023-04-19,165.551147
2023-04-20,164.583282
2023-04-21,162.973526
2023-04-24,163.279663
2023-04-25,161.739014
2023-04-26,161.729141
2023-04-27,166.321487
2023-04-28,167.575714
2023-05-01,167.486832
2023-05-02,166.449844
2023-05-03,165.373383
2023-05-04,163.733948
2023-05-05,171.417496
2023-05-08,171.348358
2023-05-09,169.639832
2023-05-10,171.407623
2023-05-11,171.595276
2023-05-12,170.665649
2023-05-15,170.171143
2023-05-16,170.171143
2023-05-17,170.784286
2023-05-18,173.11824
2023-05-19,173.227051
2023-05-22,172.277649
2023-05-23,169.666779
2023-05-24,169.943665
2023-05-25,171.081009
2023-05-26,173.49408
2023-05-30,175.343399
2023-05-31,175.293991
2023-06-01,178.102615
2023-06-02,178.95314
2023-06-05,177.598267
2023-06-06,177.232361
2023-06-07,175.857697
2023-06-08,178.577347
2023-06-09,178.963058
2023-06-12,181.76181
2023-06-13,181.287079
2023-06-14,181.920029
2023-06-15,183.957321
2023-06-16,182.879318
2023-06-20,182.968307
2023-06-21,181.929932
2023-06-22,184.936371
2023-06-23,184.619888
2023-06-26,183.225464
2023-06-27,185.984695
2023-06-28,187.16156
2023-06-29,187.497787
2023-06-30,191.829468
2023-07-03,190.336136
2023-07-05,189.218613
2023-07-06,189.693298
2023-07-07,188.575775
2023-07-10,186.52861
2023-07-11,186.004471
2023-07-12,187.675827
2023-07-13,188.437332
2023-07-14,188.585678
2023-07-17,191.849243
2023-07-18,191.592117
2023-07-19,192.947006
2023-07-20,190.998734
2023-07-21,189.821884
2023-07-24,190.62294
2023-07-25,191.483337
2023-07-26,192.353622
2023-07-27,191.087753
2023-07-28,193.668945
2023-07-31,194.282104
2023-08-01,193.45137
2023-08-02,190.454803
2023-08-03,189.060364
2023-08-04,179.981659
2023-08-07,176.876328
2023-08-08,177.815826
2023-08-09,176.223602
2023-08-10,176.006042
2023-08-11,176.06543
2023-08-14,177.719269
2023-08-15,175.728745
2023-08-16,174.857285
2023-08-17,172.31221
2023-08-18,172.79747
2023-08-21,174.134369
2023-08-22,175.51088
2023-08-23,179.363144
2023-08-24,174.669144
2023-08-25,176.877487
2023-08-28,178.442184
2023-08-29,182.334045
2023-08-30,185.829819
2023-08-31,186.047653
2023-09-01,187.622238
2023-09-05,187.859909
2023-09-06,181.135757
2023-09-07,175.837692
2023-09-08,176.45166
2023-09-11,177.620224
2023-09-12,174.58992
2023-09-13,172.520187
2023-09-14,174.035339
2023-09-15,173.312393
2023-09-18,176.243698
2023-09-19,177.333069
2023-09-20,173.787781
2023-09-21,172.242874
2023-09-22,173.094559
2023-09-25,174.372025
2023-09-26,170.292007
2023-09-27,168.77681
2023-09-28,169.034332
2023-09-29,169.549286
2023-10-02,172.064651
2023-10-03,170.727707
2023-10-04,171.975494
2023-10-05,173.213379
2023-10-06,175.768372
2023-10-09,177.25386
2023-10-10,176.659622
2023-10-11,178.055954
2023-10-12,178.957153
2023-10-13,177.115189
2023-10-16,176.98645
2023-10-17,175.431656
2023-10-18,174.134369
2023-10-19,173.758072
2023-10-20,171.203079
2023-10-23,171.321915
2023-10-24,171.757629
2023-10-25,169.440353
2023-10-26,165.271164
2023-10-27,166.588287
2023-10-30,168.638184
2023-10-31,169.113556
2023-11-01,172.282501
2023-11-02,175.847595
2023-11-03,174.936523
2023-11-06,177.491486
2023-11-07,180.056381
2023-11-08,181.115997
2023-11-09,180.640625
2023-11-10,184.835129
2023-11-13,183.24855
2023-11-14,185.866394
2023-11-15,186.431595
2023-11-16,188.117325
2023-11-17,188.097504
2023-11-20,189.842712
2023-11-21,189.03952
2023-11-22,189.703888
2023-11-24,188.375153
2023-11-27,188.196655
2023-11-28,188.801514
2023-11-29,187.780182
2023-11-30,188.355316
2023-12-01,189.634491
2023-12-04,187.839691
2023-12-05,
2023-12-06,
2023-12-07,
2023-12-08,
2023-12-11,
2023-12-12,
2023-12-13,
2023-12-14,
2023-12-15,
2023-12-18,
2023-12-19,
2023-12-20,
2023-12-21,
2023-12-22,
2023-12-26,
2023-12-27,
2023-12-28,
2023-12-29,
2024-01-02,
2024-01-03,
2024-01-04,
2024-01-05,
2024-01-08,
2024-01-09,
2024-01-10,
2024-01-11,
2024-01-12,
2024-01-16,
2024-01-17,
2024-01-18,
2024-01-19,
2024-01-22,
2024-01-23,
2024-01-24,
2024-01-25,
2024-01-26,
2024-01-29,
2024-01-30,
2024-01-31,
2024-02-01,
2024-02-02,
2024-02-05,
2024-02-06,
2024-02-07,
2024-02-08,
2024-02-09,
2024-02-12,
2024-02-13,
2024-02-14,
2024-02-15,
2024-02-16,
2024-02-20,
2024-02-21,
2024-02-22,
2024-02-23,
2024-02-26,
2024-02-27,
2024-02-28,
2024-02-29,
2024-03-01,
2024-03-04,
2024-03-05,
2024-03-06,
2024-03-07,
2024-03-08,
2024-03-11,
2024-03-12,
2024-03-13,
2024-03-14,
2024-03-15,
2024-03-18,
2024-03-19,
2024-03-20,
2024-03-21,
2024-03-22,
2024-03-25,
2024-03-26,
2024-03-27,
2024-03-28,
2024-04-01,
2024-04-02,
2024-04-03,
2024-04-04,
2024-04-05,
2024-04-08,
2024-04-09,
2024-04-10,
2024-04-11,
2024-04-12,
2024-04-15,
2024-04-16,
2024-04-17,
2024-04-18,
2024-04-19,
2024-04-22,
2024-04-23,
2024-04-24,
2024-04-25,
2024-04-26,
2024-04-29,
2024-04-30,
2024-05-01,
2024-05-02,
2024-05-03,
2024-05-06,
2024-05-07,
2024-05-08,
2024-05-09,
2024-05-10,
2024-05-13,
2024-05-14,
2024-05-15,
2024-05-16,
2024-05-17,
2024-05-20,
2024-05-21,
2024-05-22,
2024-05-23,
2024-05-24,
2024-05-28,
2024-05-29,
2024-05-30,
2024-05-31,
2024-06-03,
2024-06-04,
2024-06-05,
2024-06-06,
2024-06-07,
2024-06-10,
2024-06-11,
2024-06-12,
2024-06-13,
2024-06-14,
2024-06-17,
2024-06-18,
2024-06-20,
2024-06-21,
2024-06-24,
2024-06-25,
2024-06-26,
2024-06-27,
2024-06-28,
2024-07-01,
2024-07-02,
2024-07-03,
2024-07-05,
2024-07-08,
2024-07-09,
2024-07-10,
2024-07-11,
2024-07-12,
2024-07-15,
2024-07-16,
2024-07-17,
2024-07-18,
2024-07-19,
2024-07-22,
2024-07-23,
2024-07-24,
2024-07-25,
2024-07-26,
2024-07-29,
2024-07-30,
2024-07-31,
2024-08-01,
2024-08-02,
2024-08-05,
2024-08-06,
2024-08-07,
2024-08-08,
2024-08-09,
2024-08-12,
2024-08-13,
2024-08-14,
2024-08-15,
2024-08-16,
2024-08-19,
2024-08-20,
2024-08-21,
2024-08-22,
2024-08-23,
2024-08-26,
2024-08-27,
2024-08-28,
2024-08-29,
2024-08-30,
2024-09-03,
2024-09-04,
2024-09-05,
2024-09-06,
2024-09-09,
2024-09-10,
2024-09-11,
2024-09-12,
2024-09-13,
2024-09-16,
2024-09-17,
2024-09-18,
2024-09-19,
2024-09-20,
2024-09-23,
2024-09-24,
2024-09-25,
2024-09-26,
2024-09-27,
2024-09-30,
2024-10-01,
2024-10-02,
2024-10-03,
2024-10-04,
2024-10-07,
2024-10-08,
2024-10-09,
2024-10-10,
2024-10-11,
2024-10-14,
2024-10-15,
2024-10-16,
2024-10-17,
2024-10-18,
2024-10-21,
2024-10-22,
2024-10-23,
2024-10-24,
2024-10-25,
2024-10-28,
2024-10-29,
2024-10-30,
2024-10-31,
2024-11-01,
2024-11-04,
2024-11-05,
2024-11-06,
2024-11-07,
2024-11-08,
2024-11-11,
2024-11-12,
2024-11-13,
2024-11-14,
2024-11-15,
2024-11-18,
2024-11-19,
2024-11-20,
2024-11-21,
2024-11-22,
2024-11-25,
2024-11-26,
2024-11-27,
2024-11-29,
2024-12-02,
2024-12-03,
2024-12-04,
2024-12-05,
2024-12-06,
2024-12-09,
2024-12-10,
2024-12-11,
2024-12-12,
2024-12-13,
2024-12-16,
2024-12-17,
2024-12-18,
2024-12-19,
2024-12-20,
2024-12-23,
2024-12-24,
2024-12-26,
2024-12-27,
2024-12-30,
2024-12-31,
2025-01-02,
2025-01-03,
2025-01-06,
2025-01-07,
2025-01-08,
2025-01-10,
2025-01-13,
2025-01-14,
2025-01-15,
2025-01-16,
2025-01-17,
2025-01-21,
2025-01-22,
2025-01-23,
2025-01-24,
2025-01-27,
2025-01-28,
2025-01-29,
2025-01-30,
2025-01-31,
2025-02-03,
2025-02-04,
2025-02-05,
2025-02-06,
2025-02-07,
2025-02-10,
2025-02-11,
2025-02-12,
2025-02-13,
2025-02-14,
2025-02-18,
2025-02-19,
2025-02-20,
2025-02-21,
2025-02-24,
2025-02-25,
2025-02-26,
2025-02-27,
2025-02-28,
2025-03-03,
2025-03-04,
2025-03-05,
2025-03-06,
2025-03-07,
2025-03-10,
2025-03-11,
2025-03-12,
2025-03-13,
2025-03-14,
2025-03-17,
2025-03-18,
2025-03-19,
2025-03-20,
2025-03-21,
2025-03-24,
2025-03-25,
2025-03-26,
2025-03-27,
2025-03-28,
2025-03-31,
2025-04-01,
2025-04-02,
2025-04-03,
2025-04-04,
2025-04-07,
2025-04-08,
2025-04-09,
2025-04-10,
2025-04-11,
2025-04-14,
2025-04-15,
2025-04-16,
2025-04-17,
2025-04-21,
2025-04-22,
2025-04-23,
2025-04-24,
2025-04-25,
2025-04-28,
2025-04-29,
2025-04-30,
2025-05-01,
2025-05-02,
2025-05-05,
2025-05-06,
2025-05-07,
2025-05-08,
2025-05-09,
2025-05-12,
2025-05-13,
2025-05-14,
2025-05-15,
2025-05-16,
2025-05-19,
2025-05-20,
2025-05-21,
2025-05-22,
2025-05-23,
2025-05-27,
2025-05-28,
2025-05-29,
2025-05-30,
2025-06-02,
2025-06-03,
2025-06-04,
2025-06-05,
2025-06-06,
2025-06-09,
2025-06-10,
2025-06-11,
2025-06-12,
2025-06-13,
2025-06-16,
2025-06-17,
2025-06-18,
2025-06-20,
2025-06-23,
2025-06-24,
2025-06-25,
2025-06-26,
2025-06-27,
2025-06-30,
2025-07-01,
2025-07-02,
2025-07-03,
2025-07-07,
2025-07-08,
2025-07-09,
2025-07-10,
2025-07-11,
2025-07-14,
2025-07-15,
2025-07-16,
2025-07-17,
2025-07-18,
2025-07-21,
2025-07-22,
2025-07-23,
2025-07-24,
2025-07-25,
2025-07-28,
2025-07-29,
2025-07-30,
2025-07-31,
2025-08-01,
2025-08-04,
2025-08-05,
2025-08-06,
2025-08-07,
2025-08-08,
2025-08-11,
2025-08-12,
2025-08-13,
2025-08-14,
2025-08-15,
2025-08-18,
2025-08-19,
2025-08-20,
2025-08-21,
2025-08-22,
2025-08-25,
2025-08-26,
2025-08-27,
2025-08-28,
2025-08-29,
